shop_id,shop,lat,lng,address,city,state,zip,type
508,"Sweet Relief - Astoria,OR",46.1890353,-123.8279799,1444,Astoria,OR,97103,Medical Marijuana Dispensary
509,Oregon Weedery,45.5289259,-122.6989773,2312,Portland,OR,97210,Medical Marijuana Dispensary
510,West Coast Organics,42.052597,-124.290451,855,Brookings,OR,97415,Medical Marijuana Dispensary
511,The New Amsterdam,45.5629025,-122.6894387,2201,Portland,OR,97217,Medical Marijuana Dispensary
512,Oregon Bud Company - Clackamas,45.4023474,-122.5695756,16631,Clackamas,OR,97015,Medical Marijuana Dispensary
513,Shango - Hillsboro,45.5086213,-122.9646407,1775,Hillsboro,OR,97123,Medical Marijuana Dispensary
514,Mountain View Naturals,45.711792,-121.5226891,1020,Hood River,OR,97031,Medical Marijuana Dispensary
515,TJs Provisions,44.0827515,-123.1540136,1910,Eugene,OR,97402,Medical Marijuana Dispensary
516,SkunkRx,42.4306317,-123.1718579,8979,Grants Pass,OR,97527,Medical Marijuana Dispensary
517,Hi Cascade - Salem,44.8817733,-123.0292763,5070,Salem,OR,97306,Medical Marijuana Dispensary
518,HI Cascade - Waldport,44.4291607,-124.0603147,220,Waldport,OR,97394,Medical Marijuana Dispensary
519,Hi Cascade - Depoe Bay,44.8130045,-124.0621258,104,Depoe Bay,OR,97341,Medical Marijuana Dispensary
520,Silver Stem Cannabis,45.5369292,-122.6218167,1926,Portland,OR,97212,Medical Marijuana Dispensary
521,Puddletown Organics,45.4978913,-122.578103,8201,Portland,OR,97266,Medical Marijuana Dispensary
522,Brothers Cannabis,45.5049523,-122.6261818,3609,Portland,OR,97202,Medical Marijuana Dispensary
523,Natural Rxemedies - East,45.403754,-122.6224994,16554,Oak Grove,OR,97267,Medical Marijuana Dispensary
524,The Green Planet,45.4933332,-122.7801142,10020,Portland,OR,97225,Medical Marijuana Dispensary
525,Mandys Med Club,43.79424,-123.061659,335,Cottage Grove,OR,97424,Medical Marijuana Dispensary
526,Gorge Greenery,45.7086227,-121.5108607,13,Hood River,OR,97031,Medical Marijuana Dispensary
527,Tree PDX (Portland Medicine Pot),45.5589829,-122.7405693,5135,Portland,OR,97210,Medical Marijuana Dispensary
528,Madrone Cannabis Club,42.184441,-122.655454,481,Ashland,OR,97520,Medical Marijuana Dispensary
529,Kind Heart Collective,45.5827195,-122.6871015,8217,Portland,OR,97217,Medical Marijuana Dispensary
530,Hi Cascade - Eugene,44.0527123,-123.3327833,25561,Veneta,OR,97487,Medical Marijuana Dispensary
531,Shango - Forest Grove,45.5205548,-123.0803396,3821,Forest Grove,OR,97116,Medical Marijuana Dispensary
532,Foster Buds,45.4940145,-122.6058386,5522,Portland,OR,97206,Medical Marijuana Dispensary
533,Club Sky High,45.5922812,-122.756702,8957,Portland,OR,97203,Medical Marijuana Dispensary
534,The Green Remedy,45.4974202,-122.534677,12507,Portland,OR,97236,Medical Marijuana Dispensary
535,Cannabis Nation,45.990148,-123.922038,550,Seaside,OR,97138,Medical Marijuana Dispensary
536,Flowr of Lyfe,44.0499258,-123.0946907,114,Eugene,OR,97401,Medical Marijuana Dispensary
537,5th LMNT,44.1080634,-121.295757,63552,Bend,OR,97701,Medical Marijuana Dispensary
538,Mindrite Dispensary,45.53056,-122.6893385,1780,Portland,OR,97209,Medical Marijuana Dispensary
539,Oregon Bud Company-Beaverton,45.4961941,-122.8083667,3270,Beaverton,OR,97005,Medical Marijuana Dispensary
540,Rogue River Herbal Pain Management Center,42.4323756,-123.16373,510,Rogue River,OR,97537,Medical Marijuana Dispensary
541,Phresh Cannabis,45.51861,-123.097474,2762,Forest Grove,OR,97116,Medical Marijuana Dispensary
542,TreeHouse Collective,45.5277608,-122.6411546,2419,Portland,OR,97232,Medical Marijuana Dispensary
543,Tamerans Dispensary,42.496954,-123.370925,3388,Grants Pass,OR,97526,Medical Marijuana Dispensary
544,"Sweet Relief - Tillamook,OR",45.4580169,-123.8446741,1907,Tillamook,OR,97141,Medical Marijuana Dispensary
545,South Coast Dispensaries,42.055107,-124.2919035,1025,Brookings,OR,97415,Medical Marijuana Dispensary
546,CannaKing Marijuana Dispensaries,43.227125,-123.359121,1449,Roseburg,OR,97470,Medical Marijuana Dispensary
547,Cannabend,44.0860927,-121.3058414,3312,Bend,OR,97701,Medical Marijuana Dispensary
548,The Herbary Oregon,45.4380042,-122.754254,11642,Tigard,OR,97223,Medical Marijuana Dispensary
549,Sweet Relief - Scappoose,45.7576176,-122.8784572,52515,Scappoose,OR,97056,Medical Marijuana Dispensary
550,Shango - Molalla,45.1477976,-122.5775218,109,Molalla,OR,97038,Medical Marijuana Dispensary
551,Kush Gardens,42.608725,-122.813652,21226,Shady Cove,OR,97539,Medical Marijuana Dispensary
552,Satchel,45.572849,-122.6815709,6900,Portland,OR,97217,Medical Marijuana Dispensary
553,Shango - Harold,,,0,Portland,,,Medical Marijuana Dispensary
554,Oregon Coast Dispensary,44.639161,-124.0611074,861,Newport,OR,97365,Medical Marijuana Dispensary
555,Harvest Moon Cannabis,43.951079,-124.103885,85289,Florence,OR,97439,Medical Marijuana Dispensary
556,Good Karma - Springfield,44.046282,-122.978772,3332,Springfield,OR,97478,Medical Marijuana Dispensary
557,Alberta Green House,45.5592591,-122.6522451,1313,Portland,OR,97211,Medical Marijuana Dispensary
558,House of Leaves,42.2052011,-122.7200183,488,Ashland,OR,97520,Medical Marijuana Dispensary
559,Twenty After Four Wellness Center,44.0553265,-123.1090656,420,Eugene,OR,97402,Medical Marijuana Dispensary
560,GroHi Station,45.4978094,-122.5100388,14812,Portland,OR,97236,Medical Marijuana Dispensary
561,High Tide Wellness,42.0420226,-124.2493151,15957,Harbor,OR,97415,Medical Marijuana Dispensary
562,JAYNE,45.5387499,-122.6620002,2145,Portland,OR,97212,Medical Marijuana Dispensary
563,Dr. Jollys,44.0461056,-121.3028386,415,Bend,OR,97702,Medical Marijuana Dispensary
564,Urban Farmacy Patient Resource Center,45.5260766,-122.6020593,420,Portland,OR,97213,Medical Marijuana Dispensary
565,Portland Extracts,45.5050485,-122.6440097,2123,Portland,OR,97202,Medical Marijuana Dispensary
566,Bud Bros,,,0,Brookings,,,Medical Marijuana Dispensary
567,Green Mart,45.5026504,-122.8080467,12745,Beaverton,OR,97005,Medical Marijuana Dispensary
568,Natural Wonders,45.5127657,-122.6227179,1402,Portland,OR,97214,Medical Marijuana Dispensary
569,Buddhas Wellness Center LLC,42.7435078,-124.4941247,270,Port Orford,OR,97465,Medical Marijuana Dispensary
570,TRU Cannabis Portland,45.5352581,-122.6573762,801,Portland,OR,97232,Medical Marijuana Dispensary
571,Sweet Tree Farms,44.048589,-123.1618702,4097,Eugene,OR,97402,Medical Marijuana Dispensary
572,Eugreen Health Center,44.049117,-123.151852,1000,Eugene,OR,97402,Medical Marijuana Dispensary
573,Natural Rxemedies,45.4617751,-122.7030928,8700,Portland,OR,97219,Medical Marijuana Dispensary
574,Shango - Win Sivers,45.5668063,-122.5384534,6033,Portland,OR,97220,Medical Marijuana Dispensary
575,Jamaica Joels,44.0456901,-123.0930938,37,Eugene,OR,97401,Medical Marijuana Dispensary
576,Apothecaria,43.8027148,-123.0394728,700,Cottage Grove,OR,97424,Medical Marijuana Dispensary
577,Plane Janes,45.5651061,-122.5543064,10530,Portland,OR,97220,Medical Marijuana Dispensary
578,Rare Earth Organics,44.0645397,-123.1361455,2699,Eugene,OR,97402,Medical Marijuana Dispensary
579,"Left Coast Connection, LLC",45.5266625,-122.5596498,10055,Portland,OR,97220,Medical Marijuana Dispensary
580,Herbalist Farmer,45.5232241,-122.5380618,45,Portland,OR,97220,Medical Marijuana Dispensary
581,The Holistic Choice,44.93076,-123.045033,1045,Salem,OR,97302,Medical Marijuana Dispensary
582,Botanica - Foster,45.4927599,-122.6015689,4124,Portland,OR,97206,Medical Marijuana Dispensary
583,Green Health Associates,44.0681867,-123.1410601,607,Eugene,OR,97402,Medical Marijuana Dispensary
584,Homegrown Oregon,44.9679824,-123.0313805,2820,Salem,OR,97301,Medical Marijuana Dispensary
585,Collective Awakenings,45.5295013,-122.636966,2823,Portland,OR,97232,Medical Marijuana Dispensary
586,Rip City Remedies,45.5049922,-122.6309524,3325,Portland,OR,97202,Medical Marijuana Dispensary
587,Pure Green,45.5340102,-122.624239,3738,Portland,OR,97232,Medical Marijuana Dispensary
588,Kush Dispensary of Oregon,44.9932409,-123.0270648,4785,Keizer,OR,97303,Medical Marijuana Dispensary
589,Top Shelf Cannabis,45.2065787,-123.1985502,353,McMinnville,OR,97128,Medical Marijuana Dispensary
590,Oregon Grown Gift Shop,45.5199439,-122.5786639,332,Portland,OR,97216,Medical Marijuana Dispensary
591,Cannabliss - Sorority House,44.047445,-123.083906,588,Eugene,OR,97401,Medical Marijuana Dispensary
592,Progressive Collective,45.5225037,-122.562706,9810,Portland,OR,97216,Medical Marijuana Dispensary
593,Westside Wellness,45.493513,-122.8717138,18918,Aloha,OR,97007,Medical Marijuana Dispensary
594,Eugene OG,44.045361,-123.062402,2045,Eugene,OR,97403,Medical Marijuana Dispensary
595,Blackbird Indica,44.850901,-123.197648,319,Independence,OR,97351,Medical Marijuana Dispensary
596,Miss Burns,45.8560867,-122.8246344,365,Saint Helens,OR,97051,Medical Marijuana Dispensary
597,Portland Pot Shop,45.579476,-122.716539,4730,Portland,OR,97203,Medical Marijuana Dispensary
598,Glisan Buds,45.5266463,-122.588458,7201,Portland,OR,97213,Medical Marijuana Dispensary
599,Going Green West Coast,44.6432487,-123.932,41,Toledo,OR,97391,Medical Marijuana Dispensary
600,Club Pitbull,44.9277405,-122.9810671,4088,Salem,OR,97301,Medical Marijuana Dispensary
601,Kaleafa,45.4789515,-122.6080152,5232,Portland,OR,97206,Medical Marijuana Dispensary
602,Cannabliss - Springfield,44.0464119,-122.9886189,2600,Springfield,OR,97477,Medical Marijuana Dispensary
603,Attis Trading Company - Barbur,45.4688824,-122.692557,7737,Portland,OR,97219,Medical Marijuana Dispensary
604,Bloom Well,44.0679891,-121.3055723,1814,Bend,OR,97701,Medical Marijuana Dispensary
605,Shaman Cannabis,45.5332043,-122.5477854,11134,Portland,OR,97220,Medical Marijuana Dispensary
606,High Desert Botanicals,43.6692138,-121.5034438,51456,La Pine,OR,97739,Medical Marijuana Dispensary
607,Cannabliss - Burnside,45.523471,-122.697035,2231,Portland,OR,97210,Medical Marijuana Dispensary
608,Sweet Leaf - Portland,45.5051569,-122.538074,2367,Portland,OR,97233,Medical Marijuana Dispensary
609,Serra Downtown,45.5206215,-122.6718191,220,Portland,OR,97204,Medical Marijuana Dispensary
610,Green Dragon Herbal Clinic,44.621118,-123.9373297,185,Toledo,OR,97391,Medical Marijuana Dispensary
611,Nectar - Barbur,45.446343,-122.731356,10931,Portland,OR,97219,Medical Marijuana Dispensary
612,Top Shelf Medicine,44.0595916,-121.2935483,815,Bend,OR,97701,Medical Marijuana Dispensary
613,Green Oasis - Sellwood,45.4645721,-122.6552067,1035,Portland,OR,97202,Medical Marijuana Dispensary
614,Big Bhang,46.074256,-122.904544,74382,Rainier,OR,97048,Medical Marijuana Dispensary
615,Greenland PDX,45.5442371,-122.6994314,3075,Portland,OR,97210,Medical Marijuana Dispensary
616,La Mota - Portland North East,45.5589932,-122.561011,4999,Portland,OR,97220,Medical Marijuana Dispensary
617,Healing Green Dispensary MMD,44.860327,-123.184224,769,Independence,OR,97351,Medical Marijuana Dispensary
618,Next Level Wellness,44.0272745,-123.0904597,2837,Eugene,OR,97405,Medical Marijuana Dispensary
619,Northwest Releaf,45.4756945,-122.6004018,6126,Portland,OR,97206,Medical Marijuana Dispensary
620,Cannabliss - Fire House,45.5090582,-122.6590729,1917,Portland,OR,97214,Medical Marijuana Dispensary
621,CannaMedicine,44.91005,-123.04608,3212,Salem,OR,97302,Medical Marijuana Dispensary
622,Attis Trading Company - Gladstone,45.4930476,-122.6392649,2606,Portland,OR,97202,Medical Marijuana Dispensary
623,RKO,45.4630142,-122.6390997,8265,Portland,OR,97202,Medical Marijuana Dispensary
624,Nature Scripts,42.340215,-123.334623,6790,Grants Pass,OR,97527,Medical Marijuana Dispensary
625,"Slabtown Cannabis Proprietors, LLC",45.5403143,-122.7039525,2507,Portland,OR,97210,Medical Marijuana Dispensary
626,Thurman Street Collective,45.5352759,-122.7005718,2384,Portland,OR,97210,Medical Marijuana Dispensary
627,Blazin,45.556008,-122.569119,9046,Portland,OR,97220,Medical Marijuana Dispensary
628,Marijuana Paradise,45.4556083,-122.7170574,9663,Portland,OR,97219,Medical Marijuana Dispensary
629,Herbal Choices,43.3382485,-124.3186058,63247,Charleston,OR,97420,Medical Marijuana Dispensary
630,Patients Helping Patients,42.32495,-122.9016428,2390,Medford,OR,97501,Medical Marijuana Dispensary
631,Stoney Only Clackamas,45.4082758,-122.55811,10287,Clackamas,OR,97015,Medical Marijuana Dispensary
632,"Herbal Grasslands, LLC",44.8855365,-123.031782,1130,Salem,OR,97302,Medical Marijuana Dispensary
633,Farma,45.5120876,-122.6562628,916,Portland,OR,97214,Medical Marijuana Dispensary
634,La Cannaisseur,45.5990752,-122.7853422,10700,Portland,OR,97231,Medical Marijuana Dispensary
635,Ancient Remedies,44.9331734,-123.0132697,2350,Salem,OR,97301,Medical Marijuana Dispensary
636,Todays Herbal Choice,45.149577,-122.606439,31568,Molalla,OR,97038,Medical Marijuana Dispensary
637,Central Organics,44.6242537,-121.1306151,780,Madras,OR,97741,Medical Marijuana Dispensary
638,Oregon Farmacy,42.3262674,-122.8734849,1,Medford,OR,97501,Medical Marijuana Dispensary
639,Alternative Solutions,45.497592,-122.523903,13560,Portland,OR,97236,Medical Marijuana Dispensary
640,The FlowerShop - Powell Hurst,45.503693,-122.5338332,12550,Portland,OR,97236,Medical Marijuana Dispensary
641,Attis Trading Company - Tillamook,45.471289,-123.845541,1830,Tillamook,OR,97141,Medical Marijuana Dispensary
642,Nectar - 3350 NE Sandy Blvd,45.5318577,-122.6296999,3350,Portland,OR,97232,Medical Marijuana Dispensary
643,Panacea,45.54624,-122.5940638,6714,Portland,OR,97213,Medical Marijuana Dispensary
644,Green Gratitude,45.4895484,-122.5565688,10322,Portland,OR,97266,Medical Marijuana Dispensary
645,The Joint,44.9498013,-122.9945799,3270,Salem,OR,97301,Medical Marijuana Dispensary
646,Growing ReLeaf,45.4899794,-122.7886022,4160,Beaverton,OR,97005,Medical Marijuana Dispensary
647,Breeze Botanicals - Ashland,42.1836387,-122.688686,1526,Ashland,OR,97520,Medical Marijuana Dispensary
648,Maritime Cafe,45.3965624,-122.6169868,17415,Portland,OR,97267,Medical Marijuana Dispensary
649,The Finest Kind Cannabis,45.5192727,-122.5695127,9127,Portland,OR,97216,Medical Marijuana Dispensary
650,DiamondTree - Eastside - Bend,44.0546486,-121.2631911,2715,Bend,OR,97701,Medical Marijuana Dispensary
651,Uplift Botanicals,45.5624642,-122.6309627,5421,Portland,OR,97211,Medical Marijuana Dispensary
652,The Flowershop St. Helens,45.820299,-122.84867,56821,Warren,OR,97053,Medical Marijuana Dispensary
653,The Greener Side,44.0427862,-123.0906639,1553,Eugene,OR,97401,Medical Marijuana Dispensary
654,Attis Trading Company - Cully,45.558736,-122.5979912,4920,Portland,OR,97218,Medical Marijuana Dispensary
655,Oregon Medigreen,44.0536898,-123.0992985,570,Eugene,OR,97401,Medical Marijuana Dispensary
656,Cannabis Corner,45.4832427,-122.589451,5431,Portland,OR,97206,Medical Marijuana Dispensary
657,Little Amsterdam - Macadam,45.4848061,-122.6743553,5320,Portland,OR,97239,Medical Marijuana Dispensary
658,The Medication Station - Bend,44.0582997,-121.3089831,817,Bend,OR,97701,Medical Marijuana Dispensary
659,Gram Central Station,45.5694925,-122.6609487,6430,Portland,OR,97211,Medical Marijuana Dispensary
660,Little Amsterdam - McLoughlin,45.3862521,-122.6096771,18819,Portland,OR,97267,Medical Marijuana Dispensary
661,P.A.P.A.s Dispensary,,,0,Cave Junction,,,Medical Marijuana Dispensary
662,The Peoples Wellness Center,44.060593,-123.078743,71,Eugene,OR,97401,Medical Marijuana Dispensary
663,Hi Cannabis - Astoria,46.1903999,-123.840774,193,Astoria,OR,97103,Medical Marijuana Dispensary
664,Greeley Gallery,45.5701308,-122.6954132,6512,Portland,OR,97217,Medical Marijuana Dispensary
665,Stumptown Cannabis,45.4463511,-122.5792684,10587,Happy Valley,OR,97086,Medical Marijuana Dispensary
666,The Herb Center,44.0718287,-121.3061194,2205,Bend,OR,97701,Medical Marijuana Dispensary
667,Oregon House of Herbs,45.596342,-122.746287,8105,Portland,OR,97203,Medical Marijuana Dispensary
668,OG Collective Dispensary,44.9692417,-122.9920108,3410,Salem,OR,97301,Medical Marijuana Dispensary
669,Oregon Euphorics,44.0510487,-121.3301814,70,Bend,OR,97702,Medical Marijuana Dispensary
670,Archive Portland,45.4767406,-122.5532722,10645,Portland,OR,97266,Medical Marijuana Dispensary
671,Canna Royal,44.0526989,-123.3170634,25808,Veneta,OR,97487,Medical Marijuana Dispensary
672,Canna and the City,45.4970815,-122.6761364,3607,Portland,OR,97239,Medical Marijuana Dispensary
673,Stonies LLC,43.3895014,-124.2207455,3682,North Bend,OR,97459,Medical Marijuana Dispensary
674,Del Norte Patients Together,41.7589547,-124.166635,723,Crescent City,CA,95531,Medical Marijuana Dispensary
675,Mt. Hood Wellness Center,45.504447,-122.548629,11121,Portland,OR,97266,Medical Marijuana Dispensary
676,Club Sockeye,42.4311273,-124.4114034,94253,Gold Beach,OR,97444,Medical Marijuana Dispensary
677,Doctors Orders Portland,45.5475629,-122.5784065,3424,Portland,OR,97220,Medical Marijuana Dispensary
678,Green-Way Medicinal,44.964944,-123.007515,1865,Salem,OR,97301,Medical Marijuana Dispensary
679,Bernies Universal Dispensary,44.610233,-124.0515519,3842,Newport,OR,97366,Medical Marijuana Dispensary
680,Stash Cannabis Company,45.486188,-122.7791233,9952,Beaverton,OR,97005,Medical Marijuana Dispensary
681,Attis Trading Company- Lincoln City,44.9874358,-124.0053999,3026,Lincoln City,OR,97367,Medical Marijuana Dispensary
682,Green Apple N.W.,45.454485,-122.4144,24180,Damascus,OR,97089,Medical Marijuana Dispensary
683,Terpene Station - Eugene,44.0718623,-123.1181102,645,Eugene,OR,97404,Medical Marijuana Dispensary
684,West Salem Cannabis,44.9295436,-123.08108,2625,Salem,OR,97304,Medical Marijuana Dispensary
685,Divine Kind,45.4624259,-122.6852779,8601,Portland,OR,97219,Medical Marijuana Dispensary
686,The Good Leaf Organic Collective,44.092649,-121.30618,20360,Bend,OR,97701,Medical Marijuana Dispensary
687,Waldport Cannabis,44.424508,-124.0686171,250,Waldport,OR,97394,Medical Marijuana Dispensary
688,Oregons Green Rush,44.1023879,-123.1313705,2644,Eugene,OR,97404,Medical Marijuana Dispensary
689,New Leaf CannaCenter,45.2304734,-123.1623722,3325,McMinnville,OR,97128,Medical Marijuana Dispensary
690,Breeze Botanicals - Gold Hill,42.4313879,-123.0472997,317,Gold Hill,OR,97525,Medical Marijuana Dispensary
691,CannaMedicine Newport,44.6480997,-124.0543104,157,Newport,OR,97365,Medical Marijuana Dispensary
692,La Mota - Southeast Portland,45.4692624,-122.6102219,7435,Portland,OR,97206,Medical Marijuana Dispensary
693,Local Leaf,45.4654197,-122.7518566,7570,Portland,OR,97223,Medical Marijuana Dispensary
694,Nectar- 4125 N. Mississippi Ave.,45.5537795,-122.6757643,4125,Portland,OR,97217,Medical Marijuana Dispensary
695,Caspers Cannabis Club,44.046309,-123.079675,814,Eugene,OR,97401,Medical Marijuana Dispensary
696,Hi Cannabis - Portland,45.4977146,-122.5821524,7827,Portland,OR,97206,Medical Marijuana Dispensary
697,NW Compassion Medical Centers,45.5366409,-122.418056,1970,Wood Village,OR,97060,Medical Marijuana Dispensary
698,Green Oaks,43.743338,-122.464319,48122,Oakridge,OR,97463,Medical Marijuana Dispensary
699,Tokyo Starfish,44.0516786,-121.3151819,542,Bend,OR,97701,Medical Marijuana Dispensary
700,Top Shelf Wellness Center,42.2819416,-122.8176969,205,Phoenix,OR,97535,Medical Marijuana Dispensary
701,The Herbal Connection,44.0968786,-123.1181957,463,Eugene,OR,97404,Medical Marijuana Dispensary
702,BUDS LLC,44.0589132,-123.0993514,439,Eugene,OR,97401,Medical Marijuana Dispensary
703,New Vansterdam Medical - Portland,45.486277,-122.725106,4709,Portland,OR,97221,Medical Marijuana Dispensary
704,Kings of Canna,45.5556554,-122.6504105,1465,Portland,OR,97211,Medical Marijuana Dispensary
705,Serra Eugene,44.0478916,-123.1112074,1201,Eugene,OR,97402,Medical Marijuana Dispensary
706,High Grade Organics,44.0493989,-121.3033163,224,Bend,OR,97702,Medical Marijuana Dispensary
707,Frequent Vibrationz,44.0442351,-123.0909246,1409,Eugene,OR,97401,Medical Marijuana Dispensary
708,Cougar Cannabis,43.2133619,-123.3334303,1989,Roseburg,OR,97470,Medical Marijuana Dispensary
709,Calyxes,45.470265,-122.707979,7501,Portland,OR,97219,Medical Marijuana Dispensary
710,Emerald City Medicinal,44.0530344,-123.1150388,1474,Eugene,OR,97402,Medical Marijuana Dispensary
711,La Mota (Rockaway Beach),45.6122071,-123.9437455,158,Rockaway Beach,OR,97136,Medical Marijuana Dispensary
712,Oregon Bud Company-Keizer,44.9755263,-123.026806,3450,Keizer,OR,97303,Medical Marijuana Dispensary
713,La Mota - Roseburg,43.2088734,-123.3466485,644,Roseburg,OR,97470,Medical Marijuana Dispensary
714,Hwy 99 Cannabis Co,44.0730925,-123.1454325,1083,Eugene,OR,97402,Medical Marijuana Dispensary
715,Oregons Herbal Remedies,44.0553402,-123.352423,88344,Veneta,OR,97487,Medical Marijuana Dispensary
716,420ville,44.350924,-117.271104,210,Huntington,OR,97907,Medical Marijuana Dispensary
717,Going Green Albany,44.630149,-123.05473,1225,Albany,OR,97322,Medical Marijuana Dispensary
718,Whistling Sister Green Goddess,43.5376657,-123.2901205,559,Oakland,OR,97462,Medical Marijuana Dispensary
719,Little Amsterdam - Nevada,45.4731861,-122.6716925,7035,Portland,OR,97219,Medical Marijuana Dispensary
720,The Medication Station - Newport,44.6328566,-124.0578944,454,Newport,OR,97365,Medical Marijuana Dispensary
721,Serra Belmont,45.5166041,-122.6396614,2519,Portland,OR,97214,Medical Marijuana Dispensary
722,Going Green Grande Ronde,45.0607918,-123.5561248,25715,Willamina,OR,97396,Medical Marijuana Dispensary
723,Smoke On The Mountain,45.3505449,-121.973222,23860,Mount Hood Village,OR,97067,Medical Marijuana Dispensary
724,Ocean Grown Cannabis Company,45.1611147,-123.2033852,13580,McMinnville,OR,97128,Medical Marijuana Dispensary
725,Amazon Organics,44.0191221,-123.0810621,3443,Eugene,OR,97405,Medical Marijuana Dispensary
726,High Tide Wellness - Newport,44.626176,-124.061048,1164,Newport,OR,97365,Medical Marijuana Dispensary
727,Siskiyou Medical Supply,42.1851478,-122.6834199,1796,Ashland,OR,97520,Medical Marijuana Dispensary
728,Buds4U - Mapleton,44.0252795,-123.8570679,10692,Mapleton,OR,97453,Medical Marijuana Dispensary
729,Cannabis LLC,44.046205,-122.996136,1936,Springfield,OR,97477,Medical Marijuana Dispensary
730,Going Green Sweet Home,44.3970807,-122.7333867,925,Sweet Home,OR,97386,Medical Marijuana Dispensary
731,Madras Resource Center,44.63418,-121.1293336,141,Madras,OR,97741,Medical Marijuana Dispensary
732,Life is Good Healing of Oregon,44.8492246,-124.0448918,3885,Depoe Bay,OR,97341,Medical Marijuana Dispensary
733,Cannabis & Co,45.4988868,-122.6906129,1010,Portland,OR,97239,Medical Marijuana Dispensary
734,NoDak Green Prairie,44.0668498,-123.0733207,390,Eugene,OR,97401,Medical Marijuana Dispensary
735,Canna Bros.,45.3031589,-122.9574636,2316,Newberg,OR,97132,Medical Marijuana Dispensary
736,The Holistic Co-op,43.797002,-123.056916,1049,Cottage Grove,OR,97424,Medical Marijuana Dispensary
737,Mt.Hood Wellness Center,45.4283897,-122.3369543,31277,Boring,OR,97009,Medical Marijuana Dispensary
738,The Lucky Leaf,45.0041009,-122.7815984,208,Silverton,OR,97381,Medical Marijuana Dispensary
739,Oasis Cannabis - Newberg,45.3025759,-122.9617545,308,Newberg,OR,97132,Medical Marijuana Dispensary
740,Buds4U - Florence,43.9794139,-124.1195294,1480,Florence,OR,97439,Medical Marijuana Dispensary
741,Botanica 12th Ave,45.521774,-122.653303,128,Portland,OR,97214,Medical Marijuana Dispensary
742,Green Room,44.5935997,-123.2522321,2521,Corvallis,OR,97330,Medical Marijuana Dispensary
743,The Portland Canna Connection,45.5117485,-122.6154884,1515,Portland,OR,97215,Medical Marijuana Dispensary
744,The Green Front,45.526255,-122.593058,6814,Portland,OR,97213,Medical Marijuana Dispensary
745,ReLeaf MM,45.5155836,-122.5374167,1034,Portland,OR,97233,Medical Marijuana Dispensary
746,Oregons Finest,45.5294552,-122.6848883,1327,Portland,OR,97209,Medical Marijuana Dispensary
747,Rose City Wellness Center,45.5237308,-122.6728888,214,Portland,OR,97209,Medical Marijuana Dispensary
748,Deanz Greenz - Sandy,45.5586735,-122.5543855,10518,Portland,OR,97220,Medical Marijuana Dispensary
749,CannaCopia Collective,44.0412014,-121.3034815,923,Bend,OR,97702,Medical Marijuana Dispensary
750,Cherry City Compassion,44.919777,-123.0115968,2050,Salem,OR,97302,Medical Marijuana Dispensary
751,Pacific Green,45.5624937,-122.6584313,710,Portland,OR,97211,Medical Marijuana Dispensary
752,Kaya Shack - Salem,44.8710539,-123.0242848,5757,Salem,OR,97306,Medical Marijuana Dispensary
753,Exodus Wellness Center and Social Club,45.4948781,-122.4963648,16211,Portland,OR,97236,Medical Marijuana Dispensary
754,Oregons Best Meds,45.522278,-122.5587351,10128,Portland,OR,97216,Medical Marijuana Dispensary
755,Portland Best Buds,45.5854087,-122.7312396,6313,Portland,OR,97203,Medical Marijuana Dispensary
756,Ascend,45.5540683,-122.5196567,13836,Portland,OR,97230,Medical Marijuana Dispensary
757,The Green House,45.558827,-122.666364,4936,Portland,OR,97217,Medical Marijuana Dispensary
758,Sweet Leaf Cannabis - Springfield,44.046116,-122.970092,3912,Springfield,OR,97478,Medical Marijuana Dispensary
759,Budlandia,45.5045769,-122.4940228,16446,Portland,OR,97236,Medical Marijuana Dispensary
760,Kaya Shack,45.5123328,-122.6481284,1719,Portland,OR,97214,Medical Marijuana Dispensary
761,Pacific Wave Resource Center,44.978383,-124.0116431,1543,Lincoln City,OR,97367,Medical Marijuana Dispensary
762,Bridge City Collective - North Portland,45.554803,-122.667125,4312,Portland,OR,97217,Medical Marijuana Dispensary
763,The Green Heart Oregon,45.2000277,-123.2041033,1208,McMinnville,OR,97128,Medical Marijuana Dispensary
764,The CDC,45.4475762,-122.7661551,10015,Portland,OR,97223,Medical Marijuana Dispensary
765,Medicine Tree LLC,45.2273311,-123.1772489,2046,McMinnville,OR,97128,Medical Marijuana Dispensary
766,Moss Crossing,44.0284649,-123.1051672,2751,Eugene,OR,97405,Medical Marijuana Dispensary
767,Rogue Valley Cannabis,42.409558,-122.8558109,6388,Central Point,OR,97502,Medical Marijuana Dispensary
768,Banana Belt Safe Access Center,42.0529145,-124.2681894,16399,Harbor,OR,97415,Medical Marijuana Dispensary
769,Western Oregon Dispensary - Newberg,45.3070859,-122.9474362,1015,Newberg,OR,97132,Medical Marijuana Dispensary
770,Deanz Greenz - Foster,45.4817296,-122.5761573,5625,Portland,OR,97266,Medical Marijuana Dispensary
771,Arizona Natural Selections of Scottsdale,33.6233004,-111.9217391,7320,Scottsdale,AZ,85260,Medical Marijuana Dispensary
772,Glendale Greenhouse,33.6536348,-112.2349969,8160,Glendale,AZ,85308,Medical Marijuana Dispensary
773,Sunflower Meds Mesa,33.4224097,-111.7187825,5205,Mesa,AZ,85205,Medical Marijuana Dispensary
